ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
64,126,3,50,18,1,1,65,6,4,4,20,3,40,0,0,0,18,65,3,4,0,64,Bad
57,181,4,69,28,1,0,84,5,4,5,32,4,31,0,2,2,78,83,3,3,2,78,Bad
72,169,3,76,39,0,0,98,20,6,6,41,5,39,0,3,2,26,92,4,4,1,53,Bad
70,44,3,27,22,1,1,91,6,0,2,23,4,17,0,1,1,17,89,7,3,0,61,Bad
71,331,3,79,14,1,0,67,9,4,5,15,4,33,0,2,2,7,70,3,3,0,60,Bad
74,377,6,110,33,1,0,94,36,6,5,34,3,18,0,0,0,13,67,4,2,2,38,Good
60,187,5,74,23,0,0,75,4,4,6,24,4,38,0,1,1,44,91,3,2,0,50,Bad
63,153,3,48,17,0,0,88,4,4,6,17,1,47,0,3,3,44,94,3,3,0,50,Bad
63,176,16,80,23,1,1,76,6,0,2,25,0,64,0,0,0,57,48,3,4,1,88,Bad
70,136,20,68,17,0,0,82,18,6,6,17,0,18,0,0,0,54,31,6,2,2,80,Bad
59,89,26,62,2,1,1,67,2,0,2,3,0,33,0,4,4,100,63,1,1,1,67,Bad
78,168,21,92,23,0,0,83,51,6,6,23,0,52,0,0,0,27,77,2,4,0,70,Good
57,187,20,101,7,1,0,60,1,4,5,10,0,40,0,0,0,75,62,3,2,1,100,Bad
54,151,5,63,9,1,0,55,2,4,5,11,2,45,0,0,0,104,27,3,3,1,100,Bad
66,192,2,84,10,5,4,56,26,6,2,16,1,38,0,1,1,11,3,1,1,1,50,Good
59,408,1,100,17,1,1,78,53,6,4,23,4,39,0,5,5,54,74,4,4,3,62,Bad
64,131,20,73,6,1,0,56,1,4,5,9,0,22,0,1,1,67,79,2,2,0,100,Bad
70,203,3,68,20,1,1,80,14,6,4,25,3,40,0,0,0,43,10,7,3,1,79,Good
72,114,3,61,17,1,0,72,7,4,5,18,1,28,0,0,0,0,100,2,2,0,33,Bad
59,361,6,103,22,0,0,87,41,6,6,24,3,17,0,5,5,70,85,9,2,4,79,Bad
67,58,4,29,21,0,0,95,39,6,6,22,6,50,0,3,3,15,94,3,5,0,73,Bad
57,47,3,31,9,1,1,80,13,6,6,11,1,40,0,0,0,72,100,3,2,1,83,Bad
59,221,4,78,12,4,1,61,27,6,3,19,3,26,0,2,2,88,87,10,2,5,100,Bad
63,164,12,51,10,1,0,82,24,6,5,11,0,55,0,0,0,68,84,4,3,2,100,Good
69,88,23,62,5,0,0,80,5,4,6,5,0,40,0,0,0,0,67,0,1,0,50,Good
58,120,8,67,22,1,0,74,6,3,5,23,1,26,0,2,2,87,79,7,3,4,92,Bad
73,147,24,90,14,1,1,87,15,6,2,15,0,27,0,0,0,50,35,4,3,1,88,Bad
70,56,8,26,8,0,0,88,11,4,6,8,1,38,0,1,1,3,82,1,3,0,100,Bad
37,263,4,80,26,1,1,78,0,2,4,27,3,22,0,2,2,71,44,7,2,2,69,Bad
56,49,2,24,19,0,0,95,2,4,6,22,4,18,0,0,0,48,100,6,2,1,67,Good
68,266,13,93,29,1,1,90,39,6,6,29,0,59,0,2,2,98,53,3,4,3,88,Bad
62,159,6,67,14,0,0,86,3,4,6,18,3,36,0,2,2,71,93,2,3,1,83,Bad
56,217,14,101,29,1,1,60,8,4,4,31,0,23,0,2,2,93,26,9,5,5,100,Good
63,426,3,90,18,4,3,95,36,6,5,19,2,32,0,2,2,60,69,6,3,1,82,Good
54,375,3,99,44,0,0,84,1,4,6,44,4,45,0,2,2,72,70,10,4,4,64,Bad
73,207,11,66,23,0,0,92,2,4,6,24,1,33,10,0,0,0,14,1,3,0,80,Good
69,261,2,88,23,0,0,84,0,4,6,26,6,24,2,2,1,16,100,2,3,0,38,Bad
62,295,21,124,10,2,2,64,16,6,2,14,0,36,20,0,0,38,30,3,3,0,86,Bad
65,421,2,133,30,1,0,88,4,4,5,34,1,47,0,0,0,30,83,7,3,2,100,Bad
73,165,3,62,22,2,2,96,3,0,2,23,5,39,2,1,1,10,55,4,5,0,69,Good
80,139,8,67,35,0,0,97,29,6,6,35,2,29,0,3,3,5,87,4,3,0,54,Good
68,346,2,94,26,0,0,96,15,6,6,28,2,57,2,3,3,85,68,3,5,2,90,Good
64,231,3,107,31,0,0,94,5,4,6,32,2,25,5,1,1,23,75,10,2,2,67,Bad
66,218,2,83,19,4,1,78,14,6,4,27,2,59,2,1,1,61,63,2,6,1,67,Bad
63,134,5,81,17,1,0,70,29,6,5,20,1,45,7,0,0,80,34,4,2,3,100,Bad
67,97,2,53,19,2,2,91,14,6,2,22,1,73,1,2,2,77,89,3,5,2,89,Bad
70,141,8,145,17,3,2,80,29,5,2,20,1,20,16,0,0,46,91,5,2,1,100,Good
64,156,2,60,22,0,0,91,16,6,6,23,3,13,2,3,3,74,91,7,3,1,91,Good
57,159,3,63,23,2,0,80,9,4,5,25,3,64,3,3,3,44,90,5,1,1,86,Bad
58,167,3,62,24,1,1,80,1,4,2,25,1,24,1,1,1,0,48,0,3,0,33,Bad
74,86,3,44,24,0,0,92,27,6,6,25,5,21,2,1,1,0,69,3,5,1,53,Good
62,87,9,42,10,2,1,83,5,3,5,12,2,33,1,1,1,14,90,4,1,1,63,Bad
71,166,7,55,17,0,0,89,50,6,6,38,4,68,7,0,0,23,85,3,3,1,100,Bad
81,234,9,93,27,0,0,89,32,6,6,29,1,19,1,2,2,16,17,4,3,0,47,Good
75,162,12,88,16,1,1,83,7,4,3,18,0,33,11,0,0,13,45,3,3,0,60,Good
60,178,5,53,23,0,0,75,10,4,6,24,6,29,4,2,2,35,75,3,3,1,55,Bad
72,245,2,89,32,1,0,91,44,6,5,35,2,23,2,1,1,26,65,5,4,1,56,Bad
74,268,22,121,17,1,0,67,26,6,5,21,0,38,0,1,1,27,63,5,3,1,80,Good
56,178,1,82,27,0,0,83,6,6,6,29,2,24,1,1,1,77,86,8,3,2,86,Good
58,265,17,81,40,1,0,88,4,6,5,42,0,54,4,3,1,54,60,3,3,1,67,Bad
86,238,17,112,22,0,0,95,52,6,6,23,0,35,24,0,0,0,41,0,3,0,33,Bad
68,184,6,76,42,0,0,98,48,6,6,42,1,26,5,2,1,84,31,5,2,2,70,Good
69,101,2,54,23,1,1,88,20,6,2,26,6,50,0,3,2,27,57,1,7,0,57,Bad
71,108,1,55,14,1,1,88,62,6,3,17,4,63,2,3,3,37,95,2,3,0,63,Good
74,182,7,84,27,0,0,96,5,6,6,28,2,33,15,0,0,8,87,6,3,0,64,Good
59,174,2,92,10,0,0,69,0,4,6,13,1,62,12,0,0,94,100,3,1,1,80,Bad
63,496,5,81,28,2,2,91,4,4,6,37,3,27,5,0,0,54,88,14,4,0,82,Bad
70,209,3,81,54,0,0,98,60,6,6,56,3,16,8,0,0,22,78,9,3,0,55,Good
62,187,2,68,27,7,5,79,32,6,3,33,4,24,2,3,3,4,80,1,5,0,32,Good
56,91,4,53,35,0,0,94,9,4,6,36,7,20,0,2,1,59,28,11,4,3,75,Bad
72,218,9,72,25,1,0,88,33,6,5,27,1,52,0,0,0,82,86,2,3,1,71,Good
68,141,1,62,26,1,1,93,15,6,2,28,1,11,0,2,0,39,1,5,2,1,50,Bad
64,128,2,55,15,0,0,75,7,4,6,16,1,31,0,0,0,53,73,2,2,1,50,Bad
70,153,16,93,16,0,0,94,16,6,6,16,0,44,0,1,1,70,58,4,4,2,80,Bad
83,294,4,110,22,0,0,86,16,6,6,22,2,45,0,0,0,1,96,2,2,0,36,Good
55,106,4,51,18,1,1,76,2,0,2,22,3,57,3,1,1,22,38,4,2,0,67,Good
68,218,15,88,25,0,0,82,6,4,6,28,0,50,1,1,1,49,85,3,2,1,86,Good
62,275,1,87,27,0,0,90,30,6,6,30,4,33,1,3,3,57,54,7,5,3,76,Good
62,137,31,68,9,1,1,78,16,6,6,9,0,33,19,0,0,12,43,1,2,0,75,Bad
74,351,7,79,7,0,0,63,11,4,6,8,1,63,8,0,0,0,74,0,3,0,75,Bad
68,299,6,135,24,0,0,96,25,6,6,25,1,29,5,0,0,55,77,8,2,2,71,Bad
62,341,16,87,12,1,0,93,2,4,5,14,0,14,7,0,0,56,89,6,1,2,78,Bad
83,190,26,102,32,0,0,97,52,6,6,33,0,19,2,1,1,2,20,2,3,0,42,Good
66,387,57,174,13,1,1,80,26,6,4,15,0,40,1,1,1,38,45,4,2,3,86,Bad
80,268,3,96,41,0,0,98,46,6,6,41,1,41,2,5,5,7,83,2,5,0,58,Good
71,271,7,99,25,1,0,92,56,6,5,26,3,31,7,0,0,81,90,3,3,2,64,Good
67,166,3,61,24,0,0,96,44,6,6,24,3,54,1,3,3,74,63,5,4,3,100,Good
56,168,26,65,7,0,0,57,2,4,6,7,0,57,0,2,2,126,42,2,3,1,100,Bad
76,168,12,63,21,1,1,88,66,6,4,24,0,54,19,0,0,48,67,3,6,0,69,Bad
73,397,2,113,40,0,0,98,39,6,6,41,5,37,10,0,0,26,79,8,4,0,71,Good
74,89,5,49,23,0,0,96,42,6,6,23,2,43,5,0,0,13,83,3,4,1,64,Good
57,148,3,55,43,0,0,86,4,4,6,43,5,47,7,0,0,48,84,9,4,0,81,Bad
66,344,4,102,16,1,1,79,45,6,3,19,3,26,4,1,1,54,45,4,2,1,70,Bad
82,186,5,91,31,0,0,97,21,6,6,31,2,19,11,0,0,4,87,1,1,0,14,Good
64,224,2,89,36,1,1,87,7,4,6,41,3,38,0,8,7,76,24,4,6,2,71,Good
77,218,8,72,25,0,0,96,74,6,6,25,3,52,2,1,1,32,69,3,4,0,64,Good
57,311,7,121,30,0,0,87,11,6,6,31,2,26,10,0,0,70,78,12,3,0,94,Good
80,443,7,129,25,2,0,93,46,6,5,27,1,41,1,3,3,11,22,4,3,0,75,Good
64,280,2,129,9,3,2,69,8,1,3,13,1,15,4,1,1,37,44,6,1,1,70,Good
83,255,7,105,11,0,0,91,52,6,6,11,1,45,6,0,0,7,33,2,3,0,83,Good
65,299,6,77,11,1,1,92,1,0,2,12,4,17,0,8,8,18,107,6,1,1,78,Bad
71,107,2,42,23,0,0,92,40,6,6,24,3,67,2,4,4,34,91,6,4,1,83,Good
82,191,12,98,9,1,0,90,35,6,5,10,0,60,3,1,1,0,78,0,2,0,60,Good
60,186,3,71,19,1,0,70,11,4,5,24,1,48,18,0,0,53,22,4,4,1,89,Good
72,400,5,146,38,1,0,97,45,6,5,39,2,21,3,1,1,26,97,3,2,1,38,Good
60,319,22,157,15,3,1,48,3,4,4,21,0,19,2,2,2,55,63,7,2,0,100,Good
69,187,2,98,29,0,0,97,25,6,6,30,3,37,2,2,2,33,74,7,4,2,73,Good
71,225,3,102,43,2,2,96,34,6,4,63,2,32,0,5,5,30,62,5,4,0,77,Good
73,300,32,143,12,0,0,77,0,4,6,13,0,23,0,2,2,7,66,3,1,0,67,Bad
68,219,18,127,20,1,0,91,4,3,5,23,0,14,4,1,1,21,91,4,3,1,88,Good
59,279,4,70,7,0,0,63,7,4,6,8,2,25,1,1,1,72,40,4,2,1,86,Bad
77,191,3,91,16,1,1,94,9,1,3,17,2,35,12,0,0,9,94,2,2,0,44,Good
68,235,9,117,16,1,1,89,0,0,2,19,1,53,0,3,3,27,48,1,3,0,83,Bad
67,220,7,61,30,0,0,97,32,6,6,30,5,53,1,4,4,50,70,6,9,2,88,Good
66,432,4,132,23,1,1,92,1,2,4,26,1,19,17,0,0,1,94,7,1,0,73,Good
77,168,17,105,17,2,2,80,17,6,4,20,0,50,1,1,1,6,61,2,3,0,83,Good
61,205,3,77,34,1,1,86,3,0,6,37,3,31,5,3,3,26,64,5,5,0,71,Good
72,294,5,75,20,0,0,95,46,6,6,21,3,62,7,0,0,57,50,6,4,2,91,Bad
68,212,3,89,33,0,0,97,13,6,6,33,3,42,3,1,1,43,68,5,3,0,67,Good
69,122,6,52,13,3,3,92,74,6,6,16,2,92,0,1,1,52,97,1,4,0,100,Bad
56,165,15,93,34,0,0,94,2,4,6,36,0,39,0,2,2,85,48,16,6,11,96,Bad
64,98,3,50,31,0,0,97,14,6,6,32,3,56,0,2,2,46,21,4,6,1,83,Good
67,258,1,101,60,0,0,95,27,6,6,61,4,33,0,9,8,36,62,7,3,0,59,Bad
68,207,6,69,20,1,1,90,8,4,2,21,2,33,0,0,0,75,85,5,3,2,80,Bad
86,323,30,148,25,0,0,96,65,6,6,25,0,28,0,0,0,2,12,6,2,0,67,Good
57,123,13,56,11,2,0,64,4,3,5,14,0,71,0,8,8,61,72,1,5,0,86,Bad
60,188,31,136,12,1,0,65,4,4,5,17,0,47,0,3,3,51,54,4,2,1,100,Bad
75,273,0,74,21,1,1,92,11,0,2,26,3,62,0,4,4,3,75,3,1,1,67,Bad
60,132,15,69,21,5,5,81,10,2,4,27,0,44,0,0,0,54,89,1,7,0,100,Good
64,57,11,39,10,1,0,75,20,6,5,13,1,42,0,1,1,68,88,2,4,1,86,Bad
73,209,11,84,22,1,0,87,29,6,5,23,1,43,0,1,1,6,84,2,2,1,31,Good
61,274,7,103,27,0,0,79,2,4,6,29,1,17,0,0,0,33,47,11,2,3,76,Good
64,144,2,63,18,2,2,85,72,5,3,21,3,50,0,6,6,60,80,2,5,1,78,Bad
69,300,13,95,27,2,1,90,5,4,3,31,0,39,0,1,1,41,67,3,3,1,75,Bad
69,402,26,139,15,0,0,93,4,4,6,15,0,53,0,2,2,46,68,5,2,0,100,Good
55,108,6,42,18,1,1,83,1,4,6,18,1,50,0,9,9,83,62,7,2,4,90,Bad
57,285,2,106,17,1,1,68,3,4,6,20,1,37,0,2,2,63,62,6,3,1,82,Bad
64,155,6,61,12,1,1,93,42,5,2,14,1,50,0,5,4,92,97,5,2,2,100,Good
79,132,4,57,18,2,1,90,40,6,3,20,2,35,0,1,1,14,86,2,2,0,80,Bad
59,208,18,88,28,0,0,96,22,6,6,28,0,25,0,1,1,82,76,7,2,6,83,Bad
54,90,6,37,13,2,2,86,7,2,4,15,1,57,0,0,0,66,58,4,5,1,90,Bad
80,168,1,83,21,0,0,91,25,6,6,23,2,35,0,2,2,8,62,3,3,0,55,Bad
58,178,13,78,39,2,2,79,7,4,2,43,0,42,0,6,5,40,79,6,3,1,64,Bad
59,85,2,43,16,0,0,94,56,6,6,17,2,24,0,6,6,70,89,7,3,4,83,Bad
59,178,16,87,16,4,2,71,19,6,4,22,0,48,0,2,2,96,59,2,3,1,75,Good
69,125,2,50,32,0,0,97,32,6,6,34,4,32,0,1,1,44,83,6,3,2,53,Good
62,124,1,52,23,0,0,88,1,4,6,24,4,13,0,0,0,8,77,4,2,0,33,Bad
54,117,7,63,18,2,1,77,3,4,5,23,1,41,0,0,0,26,93,3,2,1,50,Bad
69,127,7,64,31,0,0,97,12,5,6,32,3,28,0,8,8,74,69,7,2,3,75,Bad
64,363,8,150,12,0,0,93,6,4,6,14,1,36,0,0,0,69,64,4,1,2,83,Bad
65,165,7,67,26,1,1,93,4,4,4,27,2,15,0,0,0,32,93,12,3,1,75,Bad
62,118,6,56,13,1,1,73,5,4,6,16,1,33,0,1,1,39,18,2,2,0,80,Bad
66,173,8,58,17,2,1,85,2,0,2,20,4,45,0,0,0,7,68,3,2,0,75,Good
56,115,4,68,16,10,10,48,5,0,2,33,2,30,0,24,24,19,74,1,4,1,56,Bad
66,198,3,46,10,0,0,90,19,6,6,11,2,60,0,3,3,60,86,2,2,1,67,Bad
68,359,9,98,21,0,0,81,4,4,6,21,1,43,0,0,0,26,76,4,4,0,67,Bad
62,62,5,40,13,1,1,79,9,2,4,14,1,50,0,0,0,66,89,3,2,1,71,Bad
60,132,15,73,18,2,1,81,7,4,3,21,0,38,0,0,0,55,68,3,2,3,56,Good
72,224,23,91,23,1,0,96,49,6,5,24,0,29,0,0,0,48,60,3,2,0,56,Good
51,162,35,73,4,1,1,50,1,2,4,6,0,33,0,0,0,43,11,1,1,0,50,Bad
78,176,2,64,27,1,0,93,15,6,5,29,2,24,0,3,3,12,94,4,2,0,40,Good
60,63,4,21,16,0,0,88,39,5,6,16,5,38,0,5,5,74,94,6,4,1,92,Bad
68,94,2,44,13,1,1,89,16,6,4,19,5,42,0,3,3,7,100,2,3,0,50,Good
65,330,1,113,17,2,2,89,25,6,6,21,2,16,0,1,1,54,100,5,1,2,78,Bad
58,158,5,67,9,0,0,82,4,4,6,11,1,45,0,1,1,76,57,2,2,1,80,Bad
63,285,1,65,37,10,9,85,56,5,2,52,3,55,0,14,13,16,80,5,9,0,74,Bad
60,104,26,45,3,2,1,50,3,4,2,8,0,50,0,2,2,29,39,1,2,0,100,Bad
66,278,8,66,6,2,0,75,45,6,5,8,2,75,0,4,4,47,86,1,2,0,100,Bad
58,264,13,78,24,0,0,92,1,4,6,25,0,28,0,5,4,70,23,13,2,5,94,Bad
60,330,10,162,18,2,0,83,2,3,5,23,1,22,0,1,1,70,46,7,2,2,91,Bad
61,231,1,80,29,1,1,97,19,6,4,31,4,42,0,6,5,51,81,7,5,3,63,Bad
63,198,2,54,19,0,0,90,1,4,6,20,4,60,0,0,0,72,68,3,4,2,88,Bad
64,298,2,60,28,0,0,90,3,4,6,29,2,45,0,0,0,31,85,6,3,1,69,Good
64,283,18,94,30,2,0,88,3,3,5,33,0,33,0,2,1,31,86,10,2,1,75,Bad
64,192,1,76,22,0,0,96,16,6,6,25,2,32,0,0,0,67,64,6,4,4,77,Bad
57,167,3,58,22,2,0,88,10,4,5,24,3,33,0,2,2,69,57,7,2,2,67,Good
63,316,16,92,27,0,0,85,31,6,6,27,0,30,0,1,1,76,65,11,3,5,74,Bad
66,105,6,41,13,0,0,85,3,4,6,13,3,54,0,2,2,36,94,1,3,0,80,Bad
58,71,2,32,17,0,0,94,2,4,6,18,3,28,0,2,2,69,77,6,2,4,67,Bad
60,134,4,55,38,0,0,92,5,4,6,39,6,46,0,0,0,42,53,11,5,2,89,Bad
68,168,6,76,18,0,0,94,7,4,6,18,3,28,0,2,2,33,77,3,2,1,63,Bad
75,127,10,54,16,0,0,94,47,6,6,16,1,44,0,6,6,4,17,2,3,1,56,Bad
52,141,16,75,22,9,6,75,18,0,2,29,0,39,0,4,4,61,73,3,2,0,71,Bad
61,261,7,95,28,0,0,89,7,4,6,28,1,39,0,1,1,67,68,10,3,3,93,Bad
64,76,23,46,19,2,2,95,6,0,2,21,0,55,0,0,0,87,58,4,5,4,75,Bad
65,172,4,68,28,1,0,66,22,6,5,29,2,28,0,3,3,45,80,8,2,1,71,Bad
75,260,5,101,9,3,1,58,28,6,4,12,2,33,0,1,1,12,99,2,2,0,44,Good
75,394,2,75,47,0,0,98,29,6,6,55,5,24,0,5,5,13,49,8,3,2,42,Good
59,185,7,76,21,0,0,83,11,4,6,24,2,63,0,3,3,59,64,2,6,2,73,Bad
88,204,11,77,20,0,0,95,71,6,6,20,1,25,0,0,0,8,52,2,2,0,57,Good
63,137,5,75,20,0,0,81,0,4,6,21,1,19,0,1,1,34,55,3,2,0,71,Bad
63,208,6,86,39,1,1,95,9,4,6,43,1,45,0,11,11,5,82,6,5,0,86,Bad
67,332,9,122,28,1,0,88,23,6,5,33,2,55,0,0,0,60,77,4,5,2,77,Good
65,90,7,37,12,2,2,92,51,6,4,14,4,38,0,3,3,82,95,4,4,2,100,Bad
58,122,4,55,38,1,1,98,2,1,3,41,5,44,0,3,3,4,94,3,3,0,46,Good
57,118,16,54,2,7,7,20,10,4,2,10,0,40,0,4,4,40,33,1,3,0,83,Bad
63,110,8,62,16,0,0,81,13,5,6,16,1,44,0,0,0,68,74,4,3,2,88,Bad
68,318,7,109,26,1,1,96,6,4,6,27,3,19,0,0,0,31,60,8,3,1,58,Good
57,86,3,36,28,0,0,90,23,6,6,29,5,28,0,3,3,53,54,10,3,2,76,Bad
70,383,14,108,23,1,0,96,74,6,5,26,0,46,0,0,0,39,32,4,2,3,60,Good
77,199,18,64,22,0,0,96,22,6,6,24,0,46,0,0,0,0,54,1,4,0,63,Bad
60,199,9,53,23,0,0,74,2,4,6,23,1,17,0,1,1,36,88,11,3,1,70,Bad
81,213,8,119,30,3,3,94,35,6,3,34,1,41,0,1,0,4,21,2,2,0,36,Good
63,62,4,20,7,2,2,88,26,6,2,8,4,50,0,1,1,43,77,3,2,0,100,Bad
59,117,18,73,7,1,1,50,17,5,2,8,0,50,0,0,0,76,58,1,3,1,80,Bad
59,139,6,56,15,0,0,93,3,4,6,15,1,53,0,1,1,80,46,5,2,2,100,Bad
55,247,13,79,32,2,1,83,4,0,2,35,0,31,0,0,0,93,29,8,3,6,87,Bad
74,165,6,67,16,1,0,82,10,4,5,17,3,12,0,0,0,2,50,2,2,0,67,Good
77,206,5,80,27,0,0,96,31,6,6,28,2,43,0,2,2,31,60,5,2,0,70,Good
64,174,16,63,17,1,1,89,1,4,6,19,0,44,0,0,0,6,80,1,2,0,33,Bad
67,187,9,67,15,1,1,88,2,0,2,17,1,41,0,1,1,60,56,5,2,1,78,Bad
49,178,13,91,10,6,1,56,3,3,5,17,0,56,0,2,2,65,45,3,4,1,100,Bad
67,342,3,64,19,0,0,89,2,4,6,19,3,37,0,2,2,14,95,2,3,0,55,Bad
67,196,2,56,27,0,0,90,13,6,6,32,7,19,2,3,3,45,11,8,3,2,67,Bad
68,263,13,99,28,0,0,93,29,6,6,34,0,23,2,1,1,68,82,12,3,5,88,Bad
61,162,5,63,24,7,2,75,11,4,2,32,1,44,0,4,4,46,85,1,2,0,43,Bad
70,192,3,59,13,1,0,86,2,4,5,14,1,36,3,1,1,36,51,1,3,0,50,Bad
67,151,3,67,22,1,0,96,33,6,5,28,3,61,1,6,6,52,69,4,5,2,82,Good
73,259,6,120,26,0,0,93,42,6,6,27,3,22,5,0,0,49,79,4,2,2,67,Good
57,132,2,46,59,0,0,98,3,4,6,62,10,67,1,4,4,40,94,9,11,4,84,Bad
65,155,7,68,29,1,1,87,22,5,2,31,1,58,3,1,1,59,67,4,2,0,60,Bad
60,352,0,120,19,0,0,81,1,4,6,21,5,24,0,7,7,18,35,9,2,3,85,Bad
62,264,2,74,56,0,0,93,4,4,6,58,4,50,2,2,2,52,51,5,4,2,47,Good
58,222,8,93,17,6,2,69,18,5,5,26,4,65,0,3,3,71,39,2,4,1,75,Bad
70,100,2,50,13,0,0,93,24,6,6,14,3,50,0,4,3,54,70,2,5,1,88,Bad
55,116,2,51,21,2,0,83,64,6,5,24,3,54,1,1,1,81,79,7,2,2,82,Bad
75,231,7,83,28,2,2,97,78,6,6,30,2,77,1,1,1,10,73,2,3,0,63,Good
64,82,6,43,20,1,0,90,7,4,5,21,1,43,3,7,4,62,91,7,4,1,73,Bad
72,199,15,83,20,0,0,80,37,6,6,20,0,45,14,0,0,54,90,1,2,1,75,Good
75,198,4,114,26,2,0,93,42,6,5,28,5,46,0,1,1,18,15,7,3,0,77,Bad
67,427,17,105,35,0,0,94,4,4,6,37,0,51,17,0,0,45,47,5,6,2,85,Bad
83,267,19,90,16,0,0,94,37,6,6,16,0,19,16,0,0,4,60,1,1,0,40,Good
70,217,0,80,29,1,1,97,40,0,2,33,2,29,1,1,1,55,10,9,3,1,86,Bad
59,183,2,72,34,0,0,94,4,4,6,35,3,37,3,1,1,43,87,8,2,3,63,Bad
66,162,12,76,35,1,0,93,12,6,5,43,0,74,0,6,5,55,73,5,2,3,70,Good
63,192,1,80,21,0,0,86,15,6,6,24,3,14,1,1,1,44,71,12,1,3,81,Good
64,78,2,44,20,2,1,91,38,6,5,22,3,27,1,7,7,64,55,3,2,1,71,Bad
74,107,4,59,22,1,1,96,71,6,2,23,1,17,3,1,1,23,26,2,2,1,44,Good
73,182,5,94,5,1,0,30,8,4,5,10,1,30,2,1,1,14,95,1,2,0,75,Bad
67,164,1,56,39,0,0,98,72,6,6,40,4,50,0,3,3,61,18,3,3,2,78,Bad
68,84,4,42,11,1,1,83,20,6,4,12,1,42,3,2,2,68,15,5,2,1,100,Bad
60,316,3,84,19,1,0,80,5,4,5,22,3,45,0,1,1,85,82,6,4,2,91,Bad
79,210,10,94,44,0,0,98,19,6,6,45,1,27,0,1,1,8,48,3,3,0,38,Good
62,118,28,65,17,0,0,89,8,4,6,18,0,22,16,0,0,30,33,3,2,1,63,Good
80,211,9,73,28,0,0,96,30,6,6,28,1,39,0,2,2,5,82,4,2,0,60,Bad
73,339,2,89,33,2,1,92,36,6,3,38,5,32,2,2,2,23,72,6,4,1,77,Good
73,286,2,81,53,0,0,98,70,6,6,59,6,42,2,1,1,50,82,6,6,3,60,Good
57,212,2,87,29,1,1,94,61,5,6,32,4,47,0,5,5,57,69,6,2,2,73,Bad
54,300,10,113,28,1,1,87,2,4,6,30,1,63,9,0,0,62,48,6,5,1,92,Good
62,214,22,94,41,1,0,67,2,4,5,52,0,65,2,3,3,7,66,4,4,0,53,Bad
72,171,3,68,21,0,0,96,49,6,6,24,4,33,0,4,4,36,22,4,2,1,67,Bad
67,143,2,51,27,0,0,97,56,6,6,31,4,69,1,5,5,57,95,5,4,2,90,Bad
66,165,6,74,36,1,1,92,26,6,6,36,4,42,0,2,2,27,95,1,3,0,33,Bad
83,177,6,77,40,1,0,98,49,6,5,41,3,54,0,1,1,19,70,3,5,0,62,Good
56,172,5,84,21,2,2,88,2,1,3,24,1,46,3,2,2,41,53,10,4,2,88,Bad
75,186,14,84,24,1,0,73,11,4,5,26,0,31,19,0,0,10,68,5,3,1,57,Bad
58,230,4,70,14,2,2,82,4,4,2,17,1,47,1,2,2,44,83,4,2,1,86,Bad
63,268,2,81,20,0,0,82,4,4,6,23,3,45,12,0,0,50,100,6,3,1,82,Good
74,167,3,67,18,0,0,89,22,6,6,21,4,26,6,0,0,12,22,5,3,0,73,Bad
86,467,10,123,25,0,0,96,17,6,6,26,1,31,9,0,0,3,34,4,1,0,50,Good
65,192,8,76,35,0,0,94,17,6,6,35,2,26,0,1,1,39,84,7,3,4,53,Bad
56,305,4,97,8,2,1,73,1,4,4,11,1,36,0,5,5,15,96,5,4,1,100,Bad
74,184,3,76,31,0,0,97,38,6,6,35,1,9,1,2,2,44,11,5,2,1,78,Good
61,187,3,72,28,1,0,97,1,4,5,30,2,57,10,0,0,32,53,6,4,1,77,Good
80,265,2,92,40,0,0,95,33,6,6,42,2,38,0,1,1,7,100,4,6,1,71,Good
84,339,13,108,43,0,0,95,51,6,6,43,0,23,24,0,0,2,79,7,3,0,50,Good
67,324,7,103,19,1,0,86,23,6,5,22,3,32,1,1,1,77,78,10,3,4,100,Bad
65,148,2,57,33,0,0,91,7,4,6,36,5,37,5,2,1,35,90,11,2,1,81,Bad
75,191,5,97,28,0,0,97,1,6,6,30,1,28,5,1,1,3,37,5,3,0,47,Good
68,269,8,87,26,0,0,85,8,4,6,27,3,48,5,0,0,39,81,6,4,1,83,Good
73,327,5,107,32,0,0,97,71,6,6,32,4,31,10,0,0,43,52,5,4,1,69,Good
71,157,4,75,39,2,0,95,9,3,5,44,2,50,4,3,3,10,65,4,4,0,50,Good
62,207,3,50,44,0,0,96,1,4,6,46,11,50,0,6,6,15,94,12,3,1,68,Bad
54,291,3,108,29,2,0,89,1,3,5,35,1,37,12,0,0,44,43,5,3,3,73,Good
65,371,12,123,19,0,0,95,63,6,6,20,0,26,1,3,3,91,60,8,3,7,100,Bad
