age,education.num,capital.gain,capital.loss,hours.per.week,workclass,marital.status,occupation,race,sex,native.country,income
58,10,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
36,14,15024,0,45,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
76,10,0,0,20,?,Married-civ-spouse,?,White,Male,United-States,>50K
60,6,0,0,40,Private,Divorced,Other-service,Black,Female,United-States,<=50K
66,13,10605,0,40,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
60,13,7298,0,48,Local-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,>50K
24,9,0,0,30,Private,Never-married,Other-service,White,Female,United-States,<=50K
37,14,0,213,45,Private,Divorced,Exec-managerial,White,Female,United-States,<=50K
44,9,0,0,50,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
37,9,0,0,40,Private,Never-married,Machine-op-inspct,Black,Male,United-States,<=50K
22,10,0,0,35,Self-emp-inc,Never-married,Craft-repair,White,Male,United-States,<=50K
31,4,0,0,40,Local-gov,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
53,9,0,0,40,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
68,16,0,0,50,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,White,Male,Canada,<=50K
17,6,0,0,15,?,Never-married,?,White,Female,United-States,<=50K
35,13,0,0,40,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
34,9,0,0,40,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
48,14,0,0,45,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
31,13,0,0,60,Private,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,India,<=50K
53,9,0,1740,40,Private,Married-civ-spouse,Other-service,Black,Male,United-States,<=50K
26,7,0,0,40,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
19,9,0,0,40,Private,Never-married,Transport-moving,White,Male,United-States,<=50K
25,9,2597,0,40,Private,Divorced,Other-service,White,Male,United-States,<=50K
49,10,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
30,9,0,0,40,Private,Never-married,Tech-support,White,Female,United-States,<=50K
30,10,0,0,40,Private,Never-married,Other-service,White,Female,United-States,<=50K
32,10,0,0,40,Private,Divorced,Machine-op-inspct,White,Female,United-States,<=50K
46,10,0,0,40,Private,Married-civ-spouse,Tech-support,White,Male,United-States,>50K
44,10,0,0,50,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
28,13,0,0,40,Private,Never-married,Sales,White,Female,United-States,<=50K
67,9,0,0,65,Self-emp-not-inc,Widowed,Farming-fishing,White,Male,United-States,<=50K
53,14,0,1564,54,Private,Never-married,Prof-specialty,White,Female,United-States,>50K
35,15,0,0,65,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
39,10,13550,0,45,Private,Never-married,Adm-clerical,White,Female,United-States,>50K
68,4,0,0,30,?,Married-civ-spouse,?,White,Male,United-States,<=50K
40,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
37,15,0,0,50,Self-emp-not-inc,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
39,9,0,0,45,Private,Married-civ-spouse,Prof-specialty,White,Male,?,>50K
49,13,0,0,50,Local-gov,Never-married,Prof-specialty,White,Female,United-States,<=50K
17,7,0,0,35,Local-gov,Never-married,Craft-repair,White,Male,United-States,<=50K
30,13,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
25,10,0,0,40,Self-emp-not-inc,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
38,10,0,0,45,Private,Never-married,Exec-managerial,White,Female,United-States,<=50K
51,10,0,0,8,Self-emp-not-inc,Divorced,Craft-repair,White,Male,Puerto-Rico,>50K
42,10,0,0,28,Private,Never-married,Farming-fishing,White,Male,United-States,<=50K
47,13,0,0,40,Local-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
73,9,0,0,36,Self-emp-not-inc,Never-married,Other-service,White,Female,United-States,<=50K
22,10,0,0,30,Private,Never-married,Adm-clerical,Black,Male,Dominican-Republic,<=50K
30,10,0,0,40,Local-gov,Never-married,Adm-clerical,White,Male,United-States,<=50K
30,13,0,0,50,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
63,9,2174,0,40,Private,Never-married,Machine-op-inspct,White,Male,United-States,<=50K
41,10,0,0,40,Private,Married-civ-spouse,Tech-support,White,Female,United-States,<=50K
38,13,0,0,45,Local-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
31,9,0,0,25,Private,Divorced,Other-service,White,Female,United-States,<=50K
51,14,0,0,80,Local-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
44,13,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
54,13,15024,0,40,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
20,10,0,0,35,Private,Never-married,Sales,White,Female,United-States,<=50K
51,13,7688,0,50,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
35,10,0,0,38,Private,Married-civ-spouse,Adm-clerical,White,Male,United-States,<=50K
33,13,0,0,50,Local-gov,Never-married,Exec-managerial,White,Female,United-States,<=50K
29,9,0,0,40,?,Divorced,?,White,Female,United-States,<=50K
54,9,0,0,38,Private,Separated,Adm-clerical,White,Female,Puerto-Rico,<=50K
64,9,0,0,8,Federal-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
45,9,0,0,48,Self-emp-inc,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
35,9,0,0,40,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
26,9,0,0,40,Private,Never-married,Exec-managerial,Other,Female,Mexico,<=50K
33,9,0,0,40,Private,Divorced,Other-service,White,Female,United-States,<=50K
67,9,0,0,24,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
20,10,0,0,40,?,Never-married,?,White,Female,United-States,<=50K
66,7,0,0,20,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
38,10,0,0,40,Private,Married-civ-spouse,Adm-clerical,Black,Female,United-States,<=50K
65,9,0,0,40,?,Widowed,?,Black,Female,United-States,<=50K
53,16,0,0,70,Self-emp-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
33,9,0,0,60,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
22,13,0,0,35,Local-gov,Never-married,Prof-specialty,White,Female,United-States,<=50K
67,9,0,0,55,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
28,10,2174,0,55,Private,Never-married,Exec-managerial,White,Male,United-States,<=50K
17,6,0,0,10,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
62,15,0,0,30,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
32,9,0,0,65,Self-emp-inc,Married-civ-spouse,Sales,White,Male,United-States,>50K
35,9,0,0,16,Private,Married-civ-spouse,Other-service,White,Female,United-States,>50K
34,9,0,0,15,Private,Married-civ-spouse,Sales,White,Female,United-States,<=50K
52,13,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
69,9,0,0,10,Private,Married-civ-spouse,Sales,White,Male,United-States,<=50K
47,9,0,0,48,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
30,13,0,0,40,Federal-gov,Never-married,Prof-specialty,White,Male,United-States,>50K
44,16,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
26,10,0,0,40,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
68,10,20051,0,40,Self-emp-not-inc,Married-civ-spouse,Sales,White,Male,United-States,>50K
27,9,0,0,34,Private,Never-married,Machine-op-inspct,White,Female,United-States,<=50K
28,13,0,0,55,Private,Never-married,Prof-specialty,White,Male,United-States,>50K
19,10,0,0,40,Private,Never-married,Sales,White,Male,United-States,<=50K
55,13,0,0,40,Private,Separated,Craft-repair,White,Male,?,<=50K
72,9,0,0,20,?,Married-civ-spouse,?,White,Male,United-States,<=50K
32,9,3103,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
33,14,0,0,32,Private,Never-married,Exec-managerial,White,Female,?,<=50K
57,10,0,0,40,State-gov,Divorced,Craft-repair,White,Female,United-States,<=50K
23,13,0,0,22,State-gov,Never-married,Tech-support,White,Male,United-States,<=50K
41,10,0,0,40,Private,Married-spouse-absent,Sales,Black,Female,United-States,<=50K
19,10,0,0,30,Private,Never-married,Sales,White,Female,United-States,<=50K
39,9,0,0,50,Self-emp-not-inc,Married-civ-spouse,Sales,White,Male,United-States,>50K
46,14,0,0,40,Private,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,Philippines,>50K
28,9,0,0,50,Private,Separated,Exec-managerial,White,Female,United-States,<=50K
32,15,3908,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
20,6,0,0,40,?,Never-married,?,Black,Male,United-States,<=50K
35,9,0,1672,50,Private,Married-civ-spouse,Farming-fishing,White,Male,United-States,<=50K
62,12,0,0,7,Private,Widowed,Other-service,White,Female,United-States,<=50K
34,7,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,Mexico,<=50K
24,10,0,0,40,State-gov,Never-married,Adm-clerical,White,Female,United-States,<=50K
24,10,0,0,54,Private,Separated,Prof-specialty,White,Male,United-States,<=50K
20,10,0,0,30,Private,Separated,Other-service,White,Female,United-States,<=50K
36,10,0,0,40,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
43,3,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Female,Vietnam,>50K
79,15,0,0,10,?,Married-civ-spouse,?,White,Male,United-States,<=50K
58,8,0,0,52,Self-emp-not-inc,Divorced,Sales,White,Female,United-States,<=50K
52,13,0,0,55,State-gov,Widowed,Exec-managerial,White,Female,United-States,<=50K
31,10,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
19,9,0,0,30,Private,Separated,Adm-clerical,White,Female,United-States,<=50K
19,10,0,0,30,Private,Never-married,Sales,White,Male,United-States,<=50K
59,5,0,0,50,Private,Never-married,Other-service,Black,Male,United-States,<=50K
47,7,7298,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
32,13,0,0,50,Private,Divorced,Craft-repair,White,Male,United-States,>50K
39,13,0,1902,50,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
52,13,0,0,40,Local-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,>50K
21,10,0,0,16,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
24,10,0,0,40,Federal-gov,Never-married,Adm-clerical,Black,Female,United-States,<=50K
50,9,5013,0,45,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
37,10,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
40,9,0,0,40,Private,Divorced,Sales,White,Female,United-States,<=50K
68,9,0,0,50,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,White,Male,United-States,>50K
57,13,0,0,40,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
32,14,0,0,50,State-gov,Married-civ-spouse,Prof-specialty,White,Male,United-States,<=50K
45,10,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,>50K
35,9,0,0,50,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
40,12,1471,0,32,Private,Separated,Tech-support,White,Female,United-States,<=50K
51,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
39,14,1506,0,40,Private,Divorced,Prof-specialty,White,Female,United-States,<=50K
61,11,0,0,40,Private,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,United-States,>50K
49,9,0,0,20,Private,Widowed,Adm-clerical,White,Female,United-States,<=50K
47,9,0,0,40,?,Married-civ-spouse,?,White,Male,United-States,<=50K
51,10,0,0,35,Private,Married-civ-spouse,Adm-clerical,Black,Female,Jamaica,<=50K
34,13,0,0,40,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
20,7,0,0,40,?,Never-married,?,White,Male,El-Salvador,<=50K
21,10,0,0,20,Private,Never-married,Sales,White,Female,United-States,<=50K
20,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,<=50K
34,9,0,0,20,Private,Married-civ-spouse,Other-service,White,Male,United-States,<=50K
53,9,0,0,38,Private,Divorced,Other-service,White,Female,United-States,<=50K
48,7,0,0,40,Private,Divorced,Other-service,Black,Female,United-States,<=50K
22,13,0,0,35,Private,Never-married,Adm-clerical,White,Female,United-States,<=50K
73,6,0,0,4,?,Never-married,?,White,Male,United-States,<=50K
38,9,0,0,40,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
36,11,0,0,40,Local-gov,Never-married,Protective-serv,White,Male,United-States,>50K
23,7,0,0,50,Private,Never-married,Handlers-cleaners,White,Male,United-States,<=50K
22,13,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
17,6,0,0,15,?,Never-married,?,White,Female,United-States,<=50K
24,13,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
29,10,0,0,40,Local-gov,Never-married,Exec-managerial,White,Male,Iran,<=50K
47,10,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
36,13,0,0,45,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
62,10,0,0,40,Private,Widowed,Adm-clerical,White,Female,United-States,<=50K
60,10,0,0,50,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
36,7,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
20,10,0,0,8,?,Never-married,?,White,Female,United-States,<=50K
19,10,0,0,26,Private,Never-married,Other-service,White,Female,United-States,<=50K
35,11,0,0,50,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
19,10,0,0,28,Private,Never-married,Adm-clerical,White,Male,United-States,<=50K
73,10,0,0,35,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
22,10,0,0,20,Federal-gov,Never-married,Adm-clerical,Black,Male,United-States,<=50K
21,5,0,0,42,?,Never-married,?,White,Male,United-States,<=50K
40,10,0,0,40,Private,Divorced,Adm-clerical,White,Female,United-States,<=50K
19,7,0,0,20,Private,Never-married,Other-service,White,Male,United-States,<=50K
50,10,0,0,40,Local-gov,Widowed,Prof-specialty,White,Male,United-States,<=50K
23,9,0,0,40,?,Separated,?,White,Female,United-States,<=50K
58,16,0,0,50,Private,Married-civ-spouse,Prof-specialty,White,Male,United-States,>50K
31,8,0,0,50,Self-emp-not-inc,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,?,<=50K
27,10,0,0,45,Private,Married-civ-spouse,Transport-moving,White,Male,United-States,<=50K
30,9,0,0,40,Private,Never-married,Craft-repair,White,Male,United-States,<=50K
38,6,0,3770,40,Private,Separated,Adm-clerical,White,Male,United-States,<=50K
24,13,0,0,40,?,Divorced,?,White,Female,United-States,<=50K
40,14,0,0,38,State-gov,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,China,>50K
23,13,0,0,40,Private,Never-married,Prof-specialty,White,Female,United-States,<=50K
38,9,0,0,32,Private,Divorced,Other-service,White,Male,United-States,<=50K
34,8,0,0,40,?,Separated,?,Black,Female,United-States,<=50K
35,10,0,0,40,Private,Married-civ-spouse,Farming-fishing,White,Male,Mexico,<=50K
63,9,0,0,40,Private,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,<=50K
58,9,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
29,10,0,0,40,?,Divorced,?,White,Female,United-States,<=50K
52,9,0,0,40,Private,Divorced,Adm-clerical,White,Female,Cuba,<=50K
32,9,0,0,50,Self-emp-inc,Married-civ-spouse,Sales,White,Male,United-States,<=50K
63,7,0,0,40,?,Separated,?,Black,Male,United-States,<=50K
21,9,0,0,50,Private,Never-married,Farming-fishing,White,Male,United-States,<=50K
24,7,0,0,40,Private,Married-civ-spouse,Transport-moving,Asian-Pac-Islander,Male,Vietnam,<=50K
39,10,0,0,40,Private,Divorced,Adm-clerical,Black,Female,United-States,<=50K
59,9,0,0,40,Private,Widowed,Machine-op-inspct,White,Female,United-States,<=50K
23,13,0,0,40,Private,Never-married,Prof-specialty,White,Male,United-States,<=50K
54,10,0,0,40,Self-emp-not-inc,Married-civ-spouse,Sales,White,Male,United-States,<=50K
64,13,0,0,40,Federal-gov,Divorced,Adm-clerical,Black,Female,United-States,<=50K
30,9,0,0,40,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
31,13,0,0,50,Private,Never-married,Exec-managerial,White,Male,United-States,<=50K
27,13,0,0,40,Private,Married-civ-spouse,Craft-repair,White,Male,United-States,<=50K
54,9,15024,0,50,Private,Married-civ-spouse,Sales,White,Male,United-States,>50K
52,8,0,0,40,Private,Separated,Machine-op-inspct,White,Female,Cuba,<=50K
19,10,0,0,25,Private,Never-married,Other-service,White,Female,United-States,<=50K
42,4,0,0,48,Private,Married-civ-spouse,Other-service,Asian-Pac-Islander,Female,?,<=50K
32,9,0,0,40,Private,Divorced,Handlers-cleaners,White,Male,United-States,<=50K
32,9,0,0,50,Private,Divorced,Sales,White,Male,United-States,<=50K
46,10,0,0,48,State-gov,Divorced,Adm-clerical,White,Female,United-States,<=50K
23,13,0,0,40,Private,Never-married,Exec-managerial,White,Male,United-States,<=50K
34,9,0,0,70,Self-emp-not-inc,Married-civ-spouse,Exec-managerial,White,Male,United-States,<=50K
41,15,0,0,45,Self-emp-inc,Married-civ-spouse,Prof-specialty,White,Male,El-Salvador,>50K
29,10,2202,0,50,Self-emp-not-inc,Divorced,Craft-repair,White,Male,United-States,<=50K
32,9,0,0,45,State-gov,Married-civ-spouse,Protective-serv,White,Male,United-States,<=50K
29,9,0,0,20,?,Separated,?,Black,Female,United-States,<=50K
39,11,0,0,49,Private,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,<=50K
36,15,0,0,55,Self-emp-not-inc,Never-married,Prof-specialty,White,Male,United-States,>50K
39,9,0,0,40,Federal-gov,Divorced,Adm-clerical,White,Female,United-States,<=50K
54,14,0,0,45,Private,Married-civ-spouse,Exec-managerial,White,Male,United-States,>50K
60,9,7688,0,40,Private,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,>50K
42,13,0,0,45,Local-gov,Married-civ-spouse,Prof-specialty,White,Female,United-States,>50K
